#KIC msum mrat z age dist ebv h0 period tpe esinw ecosw b q1 q2 q3 q4 lcerr isoerr ln(sigma_ebv) ln(sigma_d) c0 c1 c2 c3 c4 c5 c6 c7 c8 c9 c10 c11 c12 c13 c14 c15 c16 c17 morph
5080652 2.21255882 0.825222533153 0.00206355169651 9.30489843508 1764.69937597 0.582955999584 119.0 4.14435628972 135.167801863 1.88060147409e-07 9.38118458195e-08 0.607949642899 0.0668897677461 0.991011895578 0.0498450284985 0.996436693473 -5.909511841 -2.23497496731 -0.796676568088 5.44530181827 0.0 0.994382095988 0.986374320242 0.991505992897 0.99475153002 0.0 0.983472928356 0.984155240435 0.978884391425 0.0 0.985205610111 0.983253517946 0.987522122498 0.0 0.988920736206 0.993977139523 0.993605004469 0.0 0.31
5091614 2.02097456249 0.806932595604 0.00138744198525 9.38367916518 1123.96721063 0.452938576285 119.0 21.1424586586 138.392309252 0.0368291908981 0.144482430114 -1.37769505048 0.323424463279 0.340618841603 0.567432162603 0.0945502258507 -8.89756678421 -3.18927644092 -0.609107033996 -0.601640163668 0.0 0.979981807485 0.975204096401 0.979119149038 0.977050029377 0.980590190402 0.97846227443 0.980356471813 0.982289389623 0.979490822057 0.978263277014 0.98105590884 0.97843693066 0.979123894023 0.977242015264 0.982016817545 0.976813596515 0.976444933959 0.06
5115178 2.008011021163821 0.5984292006219851 0.008491410512364342 7.054335357095549 1850.6973717698759 0.21189887336711363 119.0 12.851721214880763 132.8367792222054 -0.1972800042290887 -0.20630454678827234 1.135128122785205 0.8807867590344818 0.031432847014173725 0.021275737454495125 0.09012401892394808 -7.235082148638536 -3.8342217942334305 -11.692420041501988 0.0 0.0 0.919999999167 0.943723113456 0.949548997441 0.947816076392 0.914499285257 0.0 0.936474863307 0.948254485693 0.926913286623 0.0 0.936611285644 0.957613497044 0.927992396194 0.0 0.955504670812 0.953357852415 0.927519028312 0.12
5263802 2.128237140343781 0.9748487365926308 0.004015487703390605 9.636374396003553 550.0639379707171 0.08079907594103344 119.0 6.7005059576599395 125.14740620832153 0.0012195030820976358 -0.006837726396815486 1.6195679544114863 0.24888068978462052 0.41606654840314156 0.26275829164795045 0.28817933716573885 -9.753085589719818 -18.888092585420335 -11.80238001576121 4.017435019985787 0.991319346855 0.992746389226 0.998817962817 0.994562380354 0.995423502155 0.99502335545 0.999999481368 0.995515614833 0.9940017118 0.993932194243 0.999423353387 0.995835703653 0.994626403557 0.995159330498 0.999999927868 0.996249477726 0.994650542789 0.995647291258 0.19
5285607 2.899180394291152 0.8551904709057382 0.020598955359524274 9.253709157810118 678.272937475444 0.16846689816628121 119.0 3.899401143514507 126.57768260496412 1.0217115280169553e-08 2.090881195330675e-08 1.3887918945338453 0.22574924193014645 0.4145146443488037 0.23422898789143476 0.43273915099169835 -9.046842463766767 -21.751317222466696 -10.811249409901654 4.940355329573412 0.9957 0.9956 0.9953 0.9948 0.995 0.9955 0.0 0.9948 0.995 0.9955 0.0 0.9948 0.995 0.9955 0.0 0.9948 0.995 0.9955 0.36
5384802 2.062370202586127 0.827633978328323 0.012333463407066939 9.695556071228353 1176.7390659947985 0.09125291524415742 119.0 6.083095621572689 133.98913580197987 8.168592332928604e-09 -1.7629204759594693e-08 1.344177209574112 0.815380963493417 0.9060849668155261 0.8091374279956546 0.8678257378481686 -6.583855309404902 -12.739800092305583 -0.884346716146152 -6.4316305657764765 0.0 0.9894 0.9917 0.9905 0.9896 0.9886 0.9927 0.9905 0.9896 0.9892 0.9927 0.9905 0.9894 0.9892 0.9927 0.9905 0.9893 0.9892 0.17
5444392 1.782423558702674 1.007361451020313 0.004968694940685351 10.01629034473806 461.27451101792644 0.02293260458615171 119.0 1.5195287287580117 121.91589776368377 0.01030166046965173 -4.552885970844574e-05 -0.41307085022171114 0.8482417106317862 2.99726758792823e-05 0.9999661169920437 0.06886262287649403 -5.955946564471556 -10.00712433813673 -2.417977634714726 3.2709474321986987 0.998958965996 0.999678193804 0.997591685763 0.999393122972 0.999885775461 0.998830767845 0.995978984694 0.997101891528 0.997359458654 0.997822835553 0.998003270934 0.999991065828 0.999986533079 0.99998102442 0.999974231809 0.999636918854 0.999623852297 0.99495193732 0.58
5700330 1.61047960963 0.460067466614 0.0126022237378 9.80880325812 1089.11452784 0.0826038585704 119.0 53.2204277988 138.580204941 -0.351170445573 0.477319396575 0.281852345205 0.366401041019 0.365872150471 0.798850754504 0.0503957817605 -8.2597591239 -20.009247691 -11.6847904956 4.78620539473 0.9983 0.9973 0.9965 0.9967 0.9961 0.9973 0.9964 0.9967 0.9961 0.9972 0.9965 0.9967 0.9961 0.9972 0.9965 0.9967 0.9961 0.9972 0.09
5728283 1.5152136388 0.372474908965 0.00755198095648 9.71071703211 2477.33225743 0.292701047124 119.0 6.19827387243 170.976425291 -0.174588584029 -0.0569518615951 0.313846564645 0.224775496552 0.367771109135 0.135827175543 0.765182908946 -7.72036924687 -2.74185848276 -11.7861062894 5.99737492008 0.0 0.0 0.936165585941 0.940353502578 0.93884662997 0.945708660411 0.937639636682 0.944274613985 0.931976234742 0.943509498705 0.936353535904 0.939418614781 0.937817738111 0.94219885989 0.939761533549 0.940902014329 0.93540271746 0.937257374584 0.36
5730394 2.12397933631 0.816762369091 0.0148341218206 9.73764995187 2997.63731388 0.399582851023 119.0 5.51918687046 167.585536779 -0.0192883560017 -0.000248204065827 0.345086363639 0.952522414621 0.0477323019842 0.00847062166228 0.913424960031 -6.6804410444 -3.35956565666 -2.68582407654 6.17099487031 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.926968207725 0.953705047551 0.919815043203 0.890054842535 0.928198391242 0.949901989766 0.920188400153 0.88672620117 0.929119049523 0.949361747598 0.39
5876805 1.40556106568 0.494885652523 0.0111997065627 10.0599231969 2351.78737914 0.108001019325 119.0 18.1730422086 355.230141777 -0.314167207439 -0.171678828848 -0.516179760967 0.248390695151 0.949683860051 0.00293408317238 0.638426381556 -7.46902044031 -2.42017022463 -11.1092513435 6.9791984542 0.0 0.0 0.0 0.0 0.938485636331 0.940005008993 0.930219825041 0.903744228948 0.934514269611 0.93716342662 0.925616230571 0.904941595823 0.941330619782 0.935735346607 0.932039491711 0.900959571754 0.938253205018 0.94608491713 0.15
5979863 0.966591888458 0.180704678084 0.00661779448972 9.58234892045 862.810846743 0.10718846917 119.0 16.6218531749 133.552681339 -0.00852584179638 0.0316717255451 0.572643912534 0.258368889568 0.511683025743 0.0353362300427 0.241033178503 -8.41145403947 -2.82191707744 -1.31089468425 5.13950373238 0.0 0.991594099178 0.988794588928 0.982520519634 0.974869146953 0.981610801512 0.984793992203 0.983081674249 0.978309138394 0.979400399951 0.986102904559 0.979197861777 0.979025221499 0.98245525482 0.983116597724 0.978987026958 0.978007491305 0.984480993947 0.07
5983348 1.5176267408947974 0.44462862296757044 0.00969102034252626 9.762352671996215 1301.257922078195 0.435396465462508 119.0 25.150787385303392 150.34564330256458 -0.33150505774522754 0.007024210196267219 0.7571303876986072 0.44508514019720224 0.06395431617226832 0.9313939131549724 0.39495559693494187 -8.202617518516684 -2.7135891541512476 -11.647078213015805 6.242573328945526 0.0 0.823992301583 0.852296188517 0.830278965304 0.83640740693 0.826316085841 0.859850033416 0.83014864439 0.8327083085 0.829561220518 0.829085036472 0.828464661321 0.833661755511 0.825550841532 0.85328198498 0.824166885902 0.838592862896 0.834771542042 0.08
6063448 2.08482970938 0.417031924828 0.0108626534653 9.23699051167 1330.89549245 0.367604661044 119.0 76.018135976 139.945327217 -0.247180639517 0.437787074812 -0.810696063389 0.332655370712 0.0161436577522 0.225020990565 0.239930570948 -6.24474168366 -3.67256969069 -11.6979300728 6.39866450274 0.0 0.981032049212 0.985850242582 0.976827705335 0.995896055396 0.983190575954 0.984851822839 0.971160964281 0.982492842926 0.958413381274 0.952366307065 0.946059268216 0.958906747932 0.960431518708 0.976623534493 0.967408202842 0.994155675564 0.999999644694 0.03
6185717 1.6090917462547325 0.5528825164798965 0.010663977304599137 9.404174653881329 603.1989052603255 0.0876022036479164 119.0 11.70220442773707 139.4315056995307 0.04004012140070015 0.05467612750499408 1.3831624550911235 0.3430569538380761 0.05063644488319764 0.3055245866624864 0.12813899555153963 -9.017035308810708 -4.3270666305510375 -11.81531526052015 3.1546244520038464 0.0 0.983 0.9693 0.9799 0.98 0.0 0.9734 0.9799 0.9799 0.0 0.9734 0.98 0.9803 0.0 0.9728 0.98 0.9801 0.0 0.06
6220470 2.73157561357 0.406125296419 0.0421040762151 8.93894108082 2384.79361772 0.168297601981 119.0 8.14413601981 136.505334025 -0.0639002367839 -0.155534343542 -0.000109422892355 0.282875882081 0.384992024185 0.328646522457 0.748313068506 -8.33328722413 -9.42189452697 -11.8506001411 5.11992779178 0.0 0.985295697595 0.982485339191 0.965772695367 0.970462706894 0.987042105442 0.981948549931 0.963987318787 0.970740831736 0.985235494253 0.980845493487 0.964719674977 0.95992512759 0.984777889924 0.980374986953 0.964182366109 0.960482959849 0.985994260849 0.33
6227560 1.3860948179551686 0.8383830784680166 0.009183907496188243 10.069291068564612 837.9083687338206 0.6496223186952679 119.0 4.803506917614541 354.67356783868513 0.0018152261810129066 -0.0010879275153418632 1.5406158017651923 0.23889260095608364 0.9802770518293473 0.19289880392490738 0.29067790966223983 -6.849468145966173 -2.479521298503338 -3.2314546070750607 -5.435427473200487 0.0 0.0 0.0 0.0 0.957467427386 0.999999954002 0.971364865846 0.951795189958 0.923591306615 0.904299780129 0.927641061833 0.869060745004 0.865229669585 0.87850650495 0.878278762364 0.87362244399 0.838804062653 0.863977705308 0.13
6231401 2.707448359772883 0.7525605306062004 0.02829727051233949 8.91477728659522 2074.7412728508907 0.3374026638998595 119.0 6.091955295457165 137.58800453514758 0.003598294546930814 0.022944963552292794 1.3918628647855442 0.2506784155354964 0.0623868331132017 0.19854489628012817 0.8943279737158794 -7.943676618021615 -3.431544343150958 -10.488131620758011 -6.265122204915899 0.0 0.967573828915 0.970104056554 0.980482598776 0.985882347684 0.956247079044 0.967079095419 0.977462008395 0.989702895101 0.959967162915 0.970654150131 0.977277047545 0.989977611425 0.958201149644 0.97167938014 0.981416561035 0.988307834216 0.966023032589 0.15
6431670 1.69076915392 0.998830826491 0.0212288354523 10.0548766769 1729.99105112 0.0769436072702 119.0 29.9113477567 264.477792235 0.0119262216818 -0.331359328138 0.492766161707 0.941382058436 0.350134243531 0.94853829668 0.30054412967 -6.38886756374 -3.29075525273 -9.06791139223 0.00335027480236 0.0 0.0 0.0 0.937062936483 0.931889666913 0.0 0.931454568415 0.0 0.0 0.0 0.931611766115 0.93701589644 0.930772574272 0.933470022932 0.0 0.0 0.0 0.0 0.05
6449358 2.35638504127 0.432430991707 0.0228259695511 9.09762044784 717.298938702 0.0631610570469 119.0 5.77679432297 122.073923597 0.00032542574287 -0.000226346721166 0.34100541976 0.360213693528 0.293867217147 0.505110929765 0.0835934802277 -8.45872238788 -13.9119871826 -2.87494015404 4.83671547455 0.996384700628 0.997873495608 0.997892455683 0.997918094353 0.996929363338 0.998294703404 0.999256470153 0.996826622987 0.996194642939 0.998214183466 0.998152880188 0.996550490478 0.99741868803 0.997290328364 0.997373502275 0.996430895428 0.997105555231 0.998140128092 0.31
6468938 2.20691244422 0.757908251196 0.0165016842019 9.32600393141 829.252670551 0.301700488606 119.0 7.21700986674 128.235267675 -0.0458438179008 -0.0345787115215 1.13270295033 0.17050507107 0.62730341633 0.250265405651 0.0177317213962 -7.94351980549 -17.3799819402 -11.9671211849 4.73210930104 0.981008696941 0.978887423148 0.971857454334 0.975913788361 0.975081002968 0.955681671487 0.954459384077 0.972152881941 0.966838436184 0.967292202657 0.959485167568 0.969526654305 0.974341607055 0.973787142919 0.97918817072 0.975664886279 0.972039966305 0.968444828108 0.16
6522750 1.81522161117 0.810835933148 0.0137158927812 9.7247985584 250.818533312 0.103898879791 119.0 17.4456402041 135.746320337 0.074649446884 0.0700570767419 0.6131473735 0.404540584532 0.330620104278 0.37086253756 0.495394785718 -7.96739588913 -3.65046576719 -11.9643670355 1.48949815065 0.9978 0.9985 0.9975 0.997 0.9967 0.9983 0.9974 0.997 0.9968 0.9984 0.9974 0.997 0.9969 0.9984 0.9974 0.997 0.9969 0.9984 0.09
6523216 1.4344587095741723 0.26347892076124285 0.004064677919325161 9.630486138046882 1186.4195946515636 0.0975005674221545 119.0 14.313157340383972 123.90734147946753 0.07314868579998068 0.045443378239496186 0.055236152239702435 0.2512676143270708 0.3977043539020076 0.8847278856330527 0.36274713067956044 -9.22834024223413 -3.820249180644822 -11.963798035821883 3.9516960739505276 0.9953 0.9956 0.9971 0.9912 0.9931 0.9956 0.9971 0.9912 0.9931 0.9956 0.9971 0.9913 0.993 0.9956 0.9971 0.9913 0.993 0.9956 0.19
6546508 1.616532814866375 0.8778971880535166 0.006435139676095423 10.072564997088735 1774.24126217781 0.30828622668266353 119.0 6.107154273440872 356.7905366896581 0.05481198560974725 -0.00085509677270659 1.2041563707446512 0.9904518941914505 0.9988975557527285 0.8994868165808216 0.9973665894760088 -6.788345030953907 -3.233736288238134 -2.427820076149711 5.709888597747602 0.0 0.0 0.0 0.0 0.941635658182 0.932374877844 0.813864380464 0.896394393924 0.951861602064 0.938280986827 0.819482004153 0.9169811857 0.957170049898 0.95083030579 0.827941192681 0.910525414169 0.966501027436 0.959218345232 0.2
6607610 1.5465534652697834 0.5352791370970267 0.02004562567934989 10.061597321146365 2252.913613660169 0.0002723965616756186 119.0 63.52021115831343 162.16311722738777 0.2659852011350234 -0.10629136579472839 0.5283849991680796 0.4944112760349044 0.43974411584164663 0.9526868951641722 0.8397765144342929 -8.226571821107001 -2.4979358564358285 -2.041806115753536 -6.828933212627396 0.0 0.972862219225 0.970267318481 0.974137200694 0.960865249716 0.969584316111 0.97055671059 0.976797138745 0.966622407766 0.98576524267 0.971396356277 0.982197756433 0.975773146621 0.986935629286 0.970505090237 0.974230352752 0.976974799512 0.973419818559 0.08
6672229 1.88462977684 1.00473084913 0.024640172989 10.0746356096 2005.37927154 0.0811040450692 119.0 23.832379615 190.883091053 0.235847300818 0.0576628881963 0.885691050686 0.181038375302 0.731170938558 0.512044635929 0.367662358904 -7.848026715 -3.02206426452 -11.6602922885 5.89494363996 0.0 0.0 0.924039822296 0.92058331157 0.931518498035 0.0 0.924293528696 0.91905015505 0.932951184823 0.0 0.923913452892 0.919486626024 0.936137540376 0.0 0.924699623451 0.919533813132 0.936013672908 0.0 0.09
6707942 0.760922207608015 0.1810574816567592 0.006869668944223944 10.070676776897734 212.8233971058553 0.19049806204216244 119.0 9.014220403412633 167.60662967774707 -0.1005606651121061 -0.08154762043686592 -0.7196994643233654 0.21809466009023273 0.9704690453433555 0.0006270232959228184 0.9739356813929777 -8.63356930495434 -2.8606483400193525 -11.525033183356717 0.0 0.0 0.0 0.0 0.739427421396 0.732040595206 0.0 0.0 0.742249948408 0.744304245179 0.0 0.0 0.739235132921 0.73936252226 0.0 0.0 0.743119350919 0.751273588719 0.0 0.08
6762829 1.3796420317451423 0.26294938645091137 0.01226497175514532 9.818416777223575 1174.5899851629736 0.06139539429408941 119.0 18.79527027127473 138.66857197679414 -0.09178930697269808 -0.002371018409582943 0.2346669568678574 0.30704872966912894 0.4266310396818542 0.6139774659059473 0.31895013664619426 -9.067202587627317 -3.239044595342359 -11.758190830174028 -6.418399888251556 0.0 0.96101536352 0.951381854147 0.946402359802 0.962832834095 0.958360980024 0.953403845458 0.948342841267 0.964482531748 0.956972047956 0.952285735592 0.945498209088 0.947347165187 0.960805796963 0.953855391493 0.949250962137 0.968204795465 0.957217108668 0.15
6766748 2.28618751556 0.725937198397 0.0143114620505 9.11845098073 1359.60858634 0.0728971110368 119.0 7.00286517229 136.013325174 -0.000234425388761 -0.00422979686261 0.238772208486 0.257758779868 0.325870965422 0.3470205547 0.379843629796 -7.28111200886 -4.33477802897 -11.4487823659 -0.26495530823 0.0 0.993832255344 0.993602321067 0.994240425671 0.993752163913 0.994126715151 0.993784807874 0.994441910611 0.99351192985 0.994862014388 0.993513873421 0.994369810062 0.994834611581 0.993776222238 0.993541548817 0.994937270383 0.993478290519 0.996406751246 0.25
6781535 2.19418472743 0.815206912318 0.0166205085712 9.61386097985 1110.70214417 0.204532447425 119.0 9.12208645909 138.837667023 0.0337939142679 0.250128323223 1.3273230526 0.440740128386 0.49193385087 0.386803765451 0.455762245288 -7.89113291864 -4.21740718151 -2.78611636928 0.0 0.0 0.9961 0.9948 0.9946 0.9965 0.9957 0.9949 0.9946 0.9965 0.9958 0.995 0.9946 0.9965 0.9959 0.995 0.9946 0.9965 0.9959 0.12
6877673 2.20187493333 0.812418116996 0.0129041649726 9.61864393615 1279.86512389 0.176598318987 119.0 36.7587100354 156.096418408 -0.178275974422 -0.0970531972373 -0.00802492433618 0.270489239467 0.361019994355 0.37846135519 0.42383004606 -6.46911812452 -4.3392406412 -11.6836951355 4.36536841399 0.0 0.991062118681 0.994467846953 0.990515983103 0.990027625959 0.99194239346 0.994087418148 0.989978379518 0.991187364554 0.990959125036 0.996383636338 0.990274507445 0.991109049808 0.990307033522 0.989854032853 0.990207145081 0.991516450696 0.989045531447 0.11
6939670 2.31504797658 0.561361066564 0.00451420770017 6.68941463424 2072.83402061 0.174005463487 119.0 4.23885371627 135.202010939 -0.0476455526326 -0.000174371585749 1.147781079 0.0944848235206 0.449889059789 0.128997051875 0.361539082636 -6.80811893638 -18.1831936581 -1.50380034611 5.71853687304 0.0 0.9785 0.969 0.9884 0.984 0.9783 0.9684 0.9885 0.984 0.9784 0.9685 0.9885 0.9835 0.9783 0.9685 0.9884 0.9835 0.9783 0.33
6947666 1.17616432238 0.262356917103 0.011732872625 10.0099067446 1647.16695938 0.110211692943 119.0 56.6891030288 181.461780259 0.0758991879965 -0.630946683541 0.531813011278 0.293135762776 0.400114300883 0.772756663066 0.242611686082 -7.66823289547 -3.45375974618 -9.57237759595 1.65882137628 0.0 0.0 0.982231866989 0.991220316461 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02
6965293 2.4794923334588455 0.9227623327305682 0.017315849321389618 9.449929915263953 907.1644259166347 0.2135062173765216 119.0 5.0777463947186 124.48016840600187 0.0062706520314009945 0.010052835574360836 1.610362700095583 0.5821668066375365 0.3473721130139944 0.6398607794785749 0.16662642436120748 -7.451981219658486 -3.5229771708088293 -11.530147735172335 5.004390983290401 0.958165132893 0.9628225709 0.964964580414 0.962160180707 0.968015204076 0.963312366885 0.969762223907 0.958395819948 0.965256086802 0.952966630934 0.960773656083 0.953012458732 0.967536991276 0.961432493786 0.967948339228 0.967813037139 0.965348675348 0.965953339621 0.18
7009828 2.89400990339 0.8715001171 0.00409527054673 6.58336757088 2719.24996245 0.114795321181 119.0 10.6424539144 135.124605214 1.71583834194e-08 -4.12283528163e-08 1.26262579064 0.219154043518 0.00496139836271 0.202489405589 0.400563800292 -7.61929879864 -2.99227106725 -11.4899878061 3.06297390487 0.0 0.984199827404 0.992611157584 0.990050561982 0.989946461874 0.99126139166 0.992184202032 0.990612007087 0.986262168658 0.987617261747 0.991121064875 0.99381994488 0.999440547407 0.987384775686 0.999999328212 0.996082838558 0.991742573275 0.989303943437 0.23
7024530 1.330826292731099 0.4374243143509088 0.01303032176258838 9.124284920054976 1045.5935583761925 0.08189622772142967 119.0 66.1543942328379 175.65035382138194 -0.15717669322787448 0.3446066917217881 0.5605338630817033 0.12574579656296372 0.11460545161725819 0.9681477445926748 0.7492265245100794 -7.833063545428416 -1.9154059238435837 -11.827082972873999 5.523914433219002 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.565832734492 0.55274646622 0.569907570443 0.571675697397 0.558875153248 0.553777696151 0.559975246119 0.578777057244 0.02
7025851 1.67403330718 0.951990377984 0.00536768825244 9.96311136069 1139.27619659 0.0877984126508 119.0 4.68107092606 167.855069816 0.000183116044077 -0.000264637974032 0.760302203072 0.219430627111 0.236511386844 0.204193605248 0.448617814849 -6.73387797754 -22.3403768477 -11.7896086156 5.20106417743 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.986116074421 0.991662992272 0.0 0.0 0.31
7121885 1.58494950677 0.654399884731 0.00790778947172 9.93557081473 1730.57823878 0.118996238855 119.0 33.9375371015 373.1072518 0.283623798598 -0.239064083527 0.641893570146 0.354750226828 0.271474390372 0.0880009090859 0.915609725842 -8.04279629252 -3.11895091557 -11.8951375532 6.56317436448 0.0 0.0 0.0 0.0 0.978353229389 0.977382640712 0.9793147754 0.971407371098 0.977387986909 0.974982796057 0.979314444115 0.968999382849 0.980485299611 0.97591402792 0.978258530532 0.968820963146 0.97653938774 0.968045351813 0.05
7136958 1.53236702079 0.736576376522 0.00763040860953 10.0578891522 1742.23996422 0.208405323985 119.0 29.0158511067 359.616469113 -0.146006121525 -0.193767913809 0.751604845193 0.338460906927 0.246229226835 0.352117136684 0.610446926116 -8.02407791669 -3.10834851867 -2.28538216689 4.10772959637 0.0 0.0 0.0 0.0 0.983869850668 0.978676513964 0.985015979128 0.982511618201 0.984945855447 0.980992892548 0.987149713174 0.980663778208 0.98527317883 0.980580439144 0.984484873694 0.980990378198 0.984585753608 0.980060790939 0.08
7200102 1.72303945081 1.02107680775 0.0206440875335 10.0382619323 1186.72738921 0.0913961685966 119.0 14.6657591251 139.574001698 0.458301620318 -0.225359232197 -0.988404730528 0.609511149521 0.302255677012 0.831342823159 0.0522942436827 -6.14633776996 -2.95783767743 -10.5705319833 -0.482201952561 0.0 0.993 0.9889 0.9913 0.987 0.9948 0.9889 0.9914 0.9871 0.9928 0.9889 0.9914 0.987 0.9927 0.9889 0.9913 0.987 0.9928 0.06
7212722 2.55864517517 0.64070403626 0.0193461395687 8.73945090349 1303.57187308 0.390819108959 119.0 2.31617165602 132.311822075 0.0186444710685 0.000111498813932 0.624158000004 0.078063233274 0.699963263722 0.994698153179 0.224735182256 -6.85256762371 -3.04691872693 -1.01054181803 5.45678727247 0.0 0.9967 0.9959 0.9956 0.9942 0.9966 0.9958 0.9956 0.9942 0.9965 0.9958 0.9956 0.9958 0.9965 0.9958 0.9956 0.9958 0.9965 0.43
7257373 1.74546908356 0.987242136408 0.00202552315996 9.95801916765 954.007106358 0.25992699924 119.0 10.4669006588 122.659219374 -0.000958778360993 1.10069017888e-05 0.0621580397946 0.327741614528 0.364558014648 0.266568821103 0.394994116976 -6.34040925104 -3.16223500942 -1.31406999202 -0.926419972388 0.9965 0.9966 0.9956 0.9974 0.996 0.9965 0.9956 0.9974 0.9961 0.9965 0.9956 0.9975 0.9964 0.9965 0.9959 0.9974 0.9964 0.9965 0.25
7541502 1.05059897238 0.487721588316 0.00515534787411 10.0725461411 138.219920231 0.197204691934 119.0 44.8273229782 128.583283897 -0.236469735857 0.471157636006 0.543725161729 0.408018858689 0.392353105329 0.344006976981 0.372098776976 -9.04080236376 -2.48910511608 -11.796770873 1.62237700414 0.996487326352 0.985533178206 0.996040525813 0.995624854356 0.996713918104 0.997371122024 0.996559448826 0.996710433795 0.997449246269 0.997954296158 0.997299398914 0.995687328975 0.997170985176 0.997338754288 0.997870314888 0.99662956424 0.996490552086 0.996688389639 0.03
7597703 1.86440515509 1.018230346 0.00525104424112 9.93168124137 2578.12274111 0.140068190386 119.0 9.21780328712 138.603842046 0.00621292765595 -2.08319100453e-05 0.393454385429 0.0861710863759 0.908238952141 0.468142177726 0.320925330108 -6.48286785318 -5.58846033608 -2.58770474215 3.95967139151 0.0 0.99963164478 0.98607097602 0.992177379503 0.991408459485 0.996240225095 0.978374690265 0.989461491728 0.996760600812 0.983787256155 0.987015146439 0.999999984316 0.985174102465 0.986286109899 0.995799255479 0.995516479511 0.986944855142 0.991682348903 0.29
7732791 1.28468026361 1.01652636759 0.0133642345941 9.72426898406 720.694203676 0.056301461054 119.0 2.06413881385 171.056652239 0.0392603763572 0.000254469805113 -1.24082125043 0.012668167602 0.973017141587 0.29170011002 0.975828857437 -6.37287417225 -12.3472783764 -11.868697096 0.278421465858 0.0 0.0 0.969522767527 0.0 0.0 0.0 0.929822876947 0.0 0.0 0.0 0.929228997515 0.969381562283 0.975875338346 0.95232269877 0.0 0.0 0.0 0.0 0.34
7751562 1.37527747844 0.340908209529 0.0104556564023 9.88603605198 1946.38896225 0.104993700657 119.0 17.0421545917 142.426105085 -0.0647735978873 0.199410846712 0.446029590205 0.306271716496 0.367032886501 0.813055080521 0.0656118007679 -8.04105962347 -3.44223879475 -9.43851849859 5.2380257362 0.0 0.904150525678 0.917240304761 0.893927047928 0.902970198812 0.909974210705 0.916225539578 0.891590399207 0.905729270762 0.911606985979 0.91374750523 0.890807506354 0.905698080766 0.914669153805 0.916279688553 0.889187157476 0.903840924715 0.908300771665 0.13
7838639 2.28980365202 0.895029659902 0.0163920080775 9.41215524311 1116.31082909 0.181116011979 119.0 4.22639541282 132.330987703 -0.00839329006613 9.22241056416e-06 1.38462427497 0.228529560758 0.25893929012 0.414957669629 0.0455493830768 -8.2231566387 -3.27459642435 -9.12133842717 0.321491227598 0.0 0.986228642459 0.98433894321 0.994401774582 0.99682676125 0.991247620756 0.985710124283 0.988913822812 0.987570323463 0.988419999506 0.984792087999 0.987549418771 0.993023543573 0.988852339369 0.979173867673 0.992712543449 0.989115083129 0.993534555447 0.27
7846730 2.07890398313 0.790355425757 0.00511477126985 9.54341857981 984.591489124 0.372195432716 119.0 11.0282272916 125.939082229 -0.0424590483723 -0.0199919380579 -0.181176220886 0.226261251457 0.463548395904 0.396756202217 0.349312089037 -7.71630798385 -24.05722806 -11.8558406306 4.49359553696 0.972811054895 0.970092874097 0.96625668406 0.970884126245 0.966303485765 0.969907130954 0.9698066791 0.970248495856 0.965732496957 0.969523944326 0.969277738236 0.971242963067 0.965906982186 0.969951376306 0.963407777648 0.971126827614 0.965447013253 0.971279260726 0.21
7943602 2.5992715098448795 1.7746591314368079 0.0019974521793654242 9.120162479556397 2881.6735665703604 0.4042641403077893 119.0 14.691960445309906 134.66745395523623 -0.03631703603699398 0.0005155843480008201 -5.107617292843106 0.04598561031554298 0.8443822426622477 0.016897729649592408 0.9528838316625796 -5.896119132580453 -1.9802701253838504 -0.15599482512998136 -1.8249110719115529 0.0 0.9963 0.9959 0.9958 0.996 0.9959 0.996 0.9958 0.996 0.9959 0.996 0.9958 0.996 0.9959 0.996 0.9958 0.996 0.9959 0.46
7950775 3.1627285865555774 0.5277658658481613 0.003289224077445856 7.057906689821706 1218.0337376065138 0.6163849444825359 119.0 8.966609923245988 129.60596144912176 -0.0759178570681102 -0.20766764628457962 1.5925745851206254 0.5638687352881901 0.9991775617969147 0.13653842388814624 0.08949816390390877 -8.291545503331818 -3.8982520200761615 -0.7893579400862512 0.0 0.950665735152 0.956489804253 0.952328976318 0.965442577355 0.958613069366 0.97303590387 0.959595543609 0.968467277716 0.943537455828 0.957576868818 0.946949027832 0.955018285235 0.953667446789 0.964351365451 0.945491969065 0.96761097106 0.962436911145 0.942096331688 0.12
7970629 2.04141167181 0.940661853682 0.0060902292646 9.66897964797 1664.81824875 0.176901666666 119.0 2.05106907206 133.524515868 -4.93295874996e-06 1.61616108239e-05 1.19295186466 0.396245033963 0.168103024076 0.366116445172 0.240594227057 -7.63309593429 -8.62622273663 -11.0865544773 5.98062320633 0.0 0.99340114958 0.990138962349 0.995325966176 0.9963468389 0.991897349129 0.993694121771 0.994222396201 0.995292990633 0.993453380208 0.992059690444 0.993052414691 0.995355089014 0.992124950126 0.992542258202 0.993134911157 0.993230442831 0.996958279729 0.47
