# Intersection of KEBs (p>1d) w/ multi-band magnitudes +     Schlafly & Finkbeiner dust extinction values 
#  # KIC, RA,     Dec, Glon, Glat, Teff, logg, Fe/H, U, eU, B, eB, V, eV, g,     eg, r, er, i, ei, z, ez, w1, ew1, w2, ew2, J, eJ, H, eH, Ks,     eKs, E(B-V), std E(B-V) 
#  # Missing mags = -99.999
5166136;284.117800;40.349100;70.394;16.280;5167.000;4.530;-0.300;17.221;0.030;16.606;0.029;15.718;0.019;16.077;0.004;15.315;0.003;15.017;0.004;14.836;0.005;13.172;0.023;13.221;0.027;13.845;0.027;13.393;0.031;13.284;0.034;0.1339;0.0023
8555795;290.238100;44.648400;76.328;13.835;5159.000;4.629;-0.380;17.757;0.036;17.076;0.030;16.213;0.020;16.616;-99.999;15.872;-99.999;15.620;-99.999;15.472;-99.999;13.813;0.031;13.801;0.036;14.426;0.029;14.058;0.034;13.990;0.046;0.0892;0.0018
6144827;297.412300;41.441100;75.860;7.710;5401.000;4.481;-0.360;16.324;0.022;16.083;0.025;15.320;0.019;15.645;-99.999;14.956;-99.999;14.720;-99.999;14.557;-99.999;12.816;0.024;12.874;0.028;13.570;0.027;13.221;0.034;13.081;0.031;0.3969;0.0263
10030943;298.551800;46.936800;81.102;9.717;6883.000;4.229;0.140;11.833;0.021;11.765;0.024;11.359;0.018;11.511;-99.999;11.265;-99.999;11.257;-99.999;11.310;-99.999;10.165;0.022;10.187;0.020;10.438;0.020;10.266;0.018;10.220;0.015;0.2116;0.0010
10965091;286.073100;48.401500;78.769;17.931;4930.000;4.578;-0.340;16.886;0.026;16.381;0.026;15.489;0.018;16.053;-99.999;15.248;-99.999;14.948;-99.999;14.712;-99.999;12.792;0.023;12.780;0.024;13.447;0.029;12.918;0.032;12.775;0.029;0.0442;0.0008
2715417;291.969000;37.927800;70.726;9.737;5339.000;4.622;-0.480;15.355;0.023;15.147;0.030;14.438;0.028;14.657;0.003;14.494;0.010;13.745;0.003;13.755;0.003;12.269;0.022;12.297;0.023;12.780;0.023;12.369;0.022;12.329;0.026;0.1377;0.0049
11413213;296.538900;49.292400;82.547;12.028;4379.000;4.790;-1.540;18.789;0.041;17.557;0.030;16.438;0.021;16.954;-99.999;15.845;-99.999;15.393;-99.999;15.119;-99.999;13.095;0.024;13.164;0.026;14.161;0.039;13.576;0.041;13.354;0.039;0.1126;0.0029
9077796;286.732600;45.495900;76.114;16.444;3317.000;4.980;0.000;18.938;0.063;17.993;0.032;16.608;0.021;17.259;-99.999;15.842;-99.999;14.659;-99.999;14.075;-99.999;11.755;0.023;11.614;0.020;12.696;0.021;12.062;0.019;11.864;0.016;0.0427;0.0008
6050116;294.138000;41.339600;74.579;9.817;4697.000;4.668;-0.820;16.285;0.027;15.579;0.027;14.664;0.019;15.082;-99.999;14.233;-99.999;13.905;-99.999;13.715;-99.999;11.838;0.028;11.892;0.028;12.659;0.026;12.109;0.025;12.023;0.027;0.1179;0.0012
12458797;290.531000;51.308600;82.716;16.358;4744.000;4.633;-0.580;15.962;0.023;15.326;0.025;14.403;0.018;14.720;-99.999;13.866;-99.999;13.542;-99.999;13.378;-99.999;11.451;0.022;11.488;0.020;12.268;0.026;11.703;0.031;11.605;0.024;0.0779;0.0018
6350020;286.645200;41.703400;72.453;15.039;5827.000;4.421;-0.080;16.651;0.025;16.390;0.027;15.683;0.019;15.918;-99.999;15.329;-99.999;15.153;-99.999;15.051;-99.999;13.659;0.025;13.659;0.031;14.125;0.025;13.836;0.034;13.710;0.038;0.1119;0.0061
7198474;291.231800;42.704000;74.835;12.358;6046.000;4.478;0.070;16.633;0.025;16.414;0.025;15.724;0.020;16.048;-99.999;15.494;-99.999;15.345;-99.999;15.272;-99.999;13.949;0.026;14.030;0.036;14.373;0.029;14.051;0.035;13.994;0.049;0.0827;0.0021
7546791;296.773800;43.110300;77.097;8.939;5216.000;3.907;-0.220;15.076;0.023;14.739;0.025;13.985;0.019;14.246;-99.999;13.518;-99.999;13.274;-99.999;13.136;-99.999;11.494;0.029;11.558;0.030;12.158;0.041;11.692;-99.999;11.601;-99.999;0.2125;0.0110
7871200;282.718200;43.670000;73.246;18.448;4748.000;4.591;-0.260;15.015;0.022;14.391;0.028;13.393;0.022;13.630;-99.999;12.783;-99.999;12.443;-99.999;12.257;-99.999;10.562;0.022;10.575;0.021;11.549;0.022;10.960;0.021;10.871;0.011;0.0579;0.0032
7959612;291.654300;43.737100;75.924;12.529;5387.000;4.549;-0.140;18.883;0.069;18.345;0.035;17.521;0.025;17.617;-99.999;16.845;-99.999;16.577;-99.999;16.322;-99.999;14.632;0.028;14.784;0.046;15.588;0.061;14.878;0.076;15.101;0.183;0.1434;0.0042
3972629;295.933000;39.024900;73.177;7.511;5302.000;4.555;-0.600;16.409;0.024;16.060;0.025;15.286;0.020;15.579;-99.999;14.905;-99.999;14.653;-99.999;14.486;-99.999;12.782;0.050;12.810;0.049;13.404;0.028;12.921;0.035;12.825;0.032;0.1783;0.0079
9345163;292.943600;45.826300;78.260;12.618;4968.000;4.596;-0.500;17.288;0.028;16.665;0.025;15.780;0.019;16.216;-99.999;15.412;-99.999;15.134;-99.999;14.938;-99.999;13.283;0.025;13.298;0.027;13.824;0.026;13.330;0.029;13.258;0.040;0.0867;0.0035
8816790;291.033600;45.025600;76.924;13.482;6459.000;4.325;-0.400;14.345;0.021;14.393;0.024;13.855;0.018;14.021;-99.999;13.651;-99.999;13.552;-99.999;13.512;-99.999;12.329;0.023;12.352;0.022;12.676;0.021;12.437;0.018;12.400;0.020;0.1205;0.0096
12216817;295.796400;50.896000;83.780;13.190;7012.000;3.794;-0.580;11.123;0.021;-99.999;-99.999;-99.999;-99.999;10.818;-99.999;10.610;-99.999;10.579;-99.999;10.601;-99.999;9.612;0.022;9.630;0.019;9.828;0.021;9.692;0.018;9.664;0.015;0.0928;0.0013
11494583;284.367400;49.464400;79.413;19.349;4447.000;4.757;-1.360;17.660;0.032;16.870;0.027;15.922;0.021;16.375;-99.999;15.411;-99.999;15.038;-99.999;14.848;-99.999;13.069;0.024;13.110;0.026;13.777;0.032;13.196;0.041;13.070;0.033;0.0432;0.0016
4738426;289.276100;39.883700;71.581;12.478;6292.000;4.350;-0.060;16.255;0.023;16.181;0.025;15.575;0.019;15.776;-99.999;15.280;-99.999;15.146;-99.999;15.154;-99.999;13.733;0.024;13.781;0.028;14.196;0.028;13.902;0.034;13.852;0.050;0.0930;0.0029
8122124;299.019500;43.957600;78.656;7.944;6540.000;3.787;-0.440;14.682;0.021;14.346;0.024;13.822;0.019;14.045;-99.999;13.615;-99.999;13.463;-99.999;13.373;-99.999;12.069;0.025;12.074;0.025;12.466;0.029;12.241;0.036;12.153;0.030;0.3481;0.0162
9032671;295.510000;45.312400;78.625;10.784;5013.000;3.736;-0.240;15.017;0.031;14.285;0.034;13.407;0.035;13.737;-99.999;12.938;-99.999;12.659;-99.999;12.502;-99.999;10.782;0.023;10.866;0.021;11.438;0.023;10.937;0.018;10.844;0.012;0.1554;0.0039
5960283;291.815100;41.243200;73.687;11.329;5440.000;4.559;0.070;17.269;0.035;16.914;0.039;16.184;0.037;16.428;-99.999;15.691;-99.999;15.475;-99.999;15.364;-99.999;13.813;0.026;13.863;0.035;14.527;0.036;14.049;0.051;14.070;0.061;0.1010;0.0063
9412114;295.001200;45.990500;79.069;11.414;6241.000;4.434;-0.520;15.994;0.022;16.012;0.025;15.450;0.019;15.667;-99.999;15.203;-99.999;15.037;-99.999;14.976;-99.999;13.615;0.025;13.605;0.026;14.072;0.026;13.702;0.031;13.568;0.043;0.1210;0.0031
9004380;284.273900;45.359300;75.320;18.000;6328.000;4.374;-0.140;14.966;0.021;14.963;0.024;14.418;0.018;14.595;-99.999;14.178;-99.999;14.086;-99.999;14.037;-99.999;12.455;0.023;12.444;0.021;13.244;0.029;12.873;0.034;12.839;0.037;0.0454;0.0014
4857282;297.089800;39.903900;74.391;7.163;5627.000;4.614;-0.600;15.249;0.022;15.111;0.024;14.444;0.019;14.697;-99.999;14.144;-99.999;13.948;-99.999;13.862;-99.999;12.452;0.024;12.523;0.023;12.964;0.024;12.579;0.028;12.521;0.024;0.3954;0.0183
12602985;290.860400;51.679100;83.155;16.316;5071.000;4.587;-0.540;-99.999;-99.999;18.294;0.058;17.378;0.036;15.870;-99.999;15.135;-99.999;14.845;-99.999;14.700;-99.999;12.913;0.024;12.922;0.023;13.612;0.031;13.114;0.036;13.055;0.033;0.1041;0.0044
11336707;283.802200;49.128800;78.948;19.586;4870.000;4.592;-0.140;17.677;0.033;16.788;0.027;15.873;0.022;15.650;-99.999;14.845;-99.999;14.441;-99.999;14.474;-99.999;12.563;0.023;12.631;0.023;13.244;0.026;12.707;0.024;12.694;0.031;0.0527;0.0016
12104285;287.539500;50.696900;81.379;17.869;4788.000;4.648;-0.300;18.001;0.060;17.215;0.032;16.284;0.022;16.693;-99.999;15.808;-99.999;15.475;-99.999;15.313;-99.999;13.498;0.024;13.505;0.027;14.272;0.033;13.748;0.039;13.624;0.042;0.0618;0.0012
8367007;292.382600;44.361200;76.734;12.330;6456.000;4.397;-0.220;14.205;0.021;14.224;0.024;13.706;0.018;13.835;-99.999;13.480;-99.999;13.402;-99.999;13.389;-99.999;12.232;0.023;12.256;0.022;12.582;0.023;12.347;0.018;12.320;0.023;0.1552;0.0042
11769739;295.115800;49.917300;82.682;13.134;5295.000;4.530;-0.460;16.608;0.028;16.284;0.033;15.484;0.025;15.696;-99.999;15.013;-99.999;14.749;-99.999;14.652;-99.999;12.982;0.023;13.050;0.024;13.631;0.024;13.132;0.023;13.097;0.034;0.0943;0.0018
4138301;285.486800;39.240600;69.750;14.883;5303.000;4.509;-0.360;16.076;0.017;15.795;0.018;15.057;0.014;15.291;0.003;14.627;0.004;14.384;0.004;14.272;0.004;12.711;0.023;12.747;0.023;13.294;0.023;12.886;0.026;12.701;0.025;0.1171;0.0063
9478836;296.912200;46.024800;79.735;10.259;5082.000;4.537;-0.240;17.044;0.028;16.393;0.028;15.551;0.020;15.974;-99.999;15.171;-99.999;14.895;-99.999;14.741;-99.999;13.090;0.023;13.136;0.025;13.711;0.026;13.228;0.026;13.156;0.032;0.1656;0.0073
12508348;290.173500;51.415100;82.727;16.605;9166.000;4.022;0.070;13.496;0.021;13.502;0.024;13.388;0.018;13.359;-99.999;13.450;-99.999;13.615;-99.999;13.703;-99.999;12.994;0.023;13.012;0.024;13.083;0.030;13.121;0.033;13.027;0.029;0.0818;0.0052
5685072;283.909100;40.982600;70.945;16.663;4786.000;4.631;-0.600;16.514;0.026;15.649;0.026;14.633;0.021;14.858;0.003;14.056;0.004;16.516;0.015;13.357;0.004;10.838;0.023;10.838;0.020;11.594;0.022;10.988;0.019;10.904;0.021;0.1067;0.0060
3839964;288.293900;38.978100;70.412;12.785;5556.000;4.274;-0.060;15.912;0.024;15.567;0.025;14.854;0.018;15.156;0.003;14.566;0.003;14.352;0.003;14.206;0.004;12.719;0.023;12.771;0.024;13.323;0.022;12.902;0.026;12.873;0.027;0.1212;0.0033
12598713;288.268200;51.683200;82.519;17.803;5339.000;4.635;-0.560;14.002;0.021;13.696;0.024;12.994;0.018;13.307;-99.999;12.716;-99.999;12.529;-99.999;12.449;-99.999;10.920;0.023;10.961;0.020;11.485;0.026;11.090;0.028;11.003;0.023;0.0755;0.0036
